index_column,taxumap1,taxumap2
PP38_-3,19.185,-2.260441
PP38_-2,17.236683,-4.0593276
PP38_-1,17.455982,-4.9306006
PP38_0,17.334593,-4.070188
PP38_1,17.167587,-5.3871684
PP38_2,20.67069,-3.078634
PP38_5,20.104305,-1.0594171
PP38_7,15.322358,-1.739981
PP38_8,14.651742,-1.8168043
PP38_9,20.023886,-1.135893
PP38_10,17.001549,-5.3044558
PP38_11,16.97799,-5.328746
PP38_12,16.774288,-5.242139
PP38_13,15.570662,-3.5335605
PP38_14,15.333822,-2.8338826
PP38_15,15.3279,-2.85656
PP38_16,15.307353,-2.590637
PP38_17,15.5781145,-2.606671
PP38_18,15.664122,-2.6466951
PP38_19,18.046455,1.7307261
PP38_20,18.001377,1.5866091
PP38_21,15.423618,-3.1924925
PP38_22,15.86362,-2.8480456
PP38_23,15.37709,-3.2301934
PP38_24,17.340233,-4.025554
PP38_25,17.319515,-4.038672
PP38_26,16.744188,-3.4399803
PP38_27,16.912245,-3.374471
PP38_28,17.119574,-3.4622545
PP38_29,16.8857,-3.3455367
PP38_30,17.021912,-3.1563444
PP38_31,19.182272,-1.7192967
PP38_32,16.994932,-3.183849
PP38_33,16.918526,-3.2602963
PP38_34,17.017773,-3.4634306
PP39_-4,15.42326,-3.1557417
PP39_-3,17.662035,-2.3880532
PP39_-2,17.69868,-2.4923785
PP39_-1,17.3395,-1.8330512
PP39_0,17.39968,-1.8133256
PP39_1,17.410791,-1.8783001
PP39_2,19.083338,-5.4413314
PP39_3,17.348804,-1.7975463
PP39_4,17.148073,-1.2389212
PP39_5,15.699542,-5.070741
PP39_6,17.242352,-1.6454841
PP39_7,17.374443,-1.739955
PP39_8,17.415195,-1.7774508
PP39_9,19.128342,-5.4480567
PP39_10,19.88766,-4.618766
PP39_11,19.886604,-4.5567656
PP39_12,19.780252,-4.533778
PP39_13,19.878075,-4.584563
PP39_14,17.394238,-1.7928632
PP39_15,18.728827,-4.6195903
PP39_16,17.436678,-1.659545
PP39_17,19.827745,-4.748359
PP39_18,17.413887,-1.6437929
PP39_19,19.897038,-4.5968065
PP39_20,17.326752,-1.77149
PP39_21,17.419527,-1.789834
PP39_22,17.368572,-1.797389
PP39_23,17.455254,-1.779887
PP39_24,17.40836,-1.7163914
PP39_25,17.354433,-1.681336
PP4_-7,19.566637,-3.8558974
PP4_-6,18.357008,-3.5391288
PP4_-5,18.37436,-3.543072
PP4_-4,19.347658,-3.2597253
PP4_-3,18.440475,-3.4549975
PP4_-2,18.11874,-3.3963401
PP4_-1,18.20144,-3.3598537
PP4_1,18.372913,-3.3658864
PP4_2,18.228039,-3.3399282
PP4_3,18.618284,-3.1884844
PP4_5,18.295036,-3.3975875
PP4_6,18.184721,-3.3902001
PP4_7,18.175795,-3.2642899
PP4_8,18.307255,-3.2421546
PP4_9,18.210762,-3.2522774
PP4_11,18.214916,-3.2247787
PP4_12,18.166702,-3.2226684
PP4_13,18.159065,-3.210208
PP4_15,15.565986,-3.9069896
PP4_16,15.769392,-3.6153824
PP40_-9,18.533258,-2.2416375
PP40_-8,19.338345,-1.8871285
PP40_-7,18.937664,-3.9343126
PP40_-6,18.959488,-5.761933
PP40_-5,18.983732,-5.5059443
PP40_-4,16.252922,-4.3291135
PP40_-3,19.466827,-4.619578
PP40_-2,15.784487,-4.4633627
PP40_-1,16.505104,-3.9533963
PP40_0,16.716705,-4.1519027
PP40_1,16.984442,-3.857928
PP40_2,19.506308,-1.3959128
PP40_3,17.133307,-3.8083353
PP40_4,16.855951,-3.9243057
PP40_5,15.040505,-3.4296663
PP40_6,15.11494,-3.4675465
PP40_7,14.746029,-2.162259
PP40_8,18.80764,-0.678008
PP40_9,14.757959,-2.1829023
PP40_10,18.00573,-3.1701577
PP40_11,16.798143,-3.7356937
PP40_12,16.048685,-4.087566
PP40_13,18.14288,1.8509288
PP40_14,17.665226,0.6421752
PP40_15,17.856054,0.5225193
PP40_16,17.72811,0.657436
PP40_17,18.114702,1.860143
PP40_18,17.790455,1.311229
PP41_-8,16.183699,-4.606256
PP41_-7,16.27468,-4.4805346
PP41_-6,16.144585,-4.6775756
PP41_-5,19.76132,-3.1798193
PP41_-4,16.340206,-4.373396
PP41_-3,16.09057,-4.6697965
PP41_-2,16.215117,-4.536818
PP41_-1,17.61963,0.64003384
PP41_0,19.947805,-3.1388173
PP41_1,16.198807,-4.510128
PP41_2,15.881278,-4.7874866
PP41_3,16.15239,-4.481538
PP41_4,15.752598,-4.183193
PP41_5,15.72587,-4.421533
PP41_6,15.793314,-4.4962015
PP41_7,15.808808,-4.8205442
PP41_8,15.680478,-4.277339
PP41_9,15.67141,-4.2192774
PP41_10,15.109602,-4.039156
PP41_11,15.725177,-4.348503
PP41_12,15.655417,-4.246583
PP42_-9,19.07267,-3.119563
PP42_-8,19.838015,-3.009989
PP42_-7,20.121157,-3.0595443
PP42_-6,18.352041,-2.1379535
PP42_-5,15.34865,-3.123324
PP42_-4,15.3340025,-2.5745595
PP42_-3,16.590525,-3.3368337
PP42_-2,15.747323,-2.4073875
PP42_-1,18.472126,-4.7043324
PP42_0,15.835932,-4.377145
PP42_1,16.452274,-3.6074166
PP42_2,18.071367,1.6505355
PP42_3,18.048656,1.6732839
PP42_4,15.445476,-1.9823977
PP42_5,16.43893,-2.8028069
PP42_6,17.823391,1.107089
PP42_7,19.577497,-3.0351698
PP42_8,19.726147,-3.0627835
PP42_9,15.52883,-1.9805039
PP42_10,16.139002,-3.2709281
PP42_11,15.886956,-4.864348
PP42_12,15.834184,-4.6226616
PP42_13,17.694809,0.6579628
PP42_14,17.694323,0.7119633
PP42_15,19.540596,-3.1544342
PP42_16,16.68548,-2.4820135
PP42_17,15.342097,-4.541646
PP42_18,17.699326,0.64014965
PP42_19,17.650938,0.65359783
PP42_20,17.85015,1.3481339
PP42_21,17.309925,-3.9827254
PP42_22,15.92814,-3.2463984
PP42_23,17.415123,-3.6368048
PP42_24,18.19936,-3.4977052
PP42_25,18.419025,-3.418346
PP43_-7,20.31887,-3.748128
PP43_-6,20.518179,-3.3619828
PP43_-5,19.961296,-2.866897
PP43_-4,19.995197,-3.285023
PP43_-3,20.373674,-3.5369618
PP43_-2,17.24779,-4.387432
PP43_-1,15.423236,-3.4952054
PP43_0,20.55915,-3.3187234
PP43_1,17.82389,-5.214682
PP43_2,19.647242,-4.4712744
PP43_3,17.639196,-5.318748
PP43_4,16.479773,-3.7632098
PP43_5,16.445425,-3.8503501
PP43_6,16.386297,-4.4322805
PP43_7,17.227486,-3.4936357
PP43_8,19.060745,-5.8324623
PP43_9,18.015846,-3.5206487
PP43_10,19.736313,-1.1968288
PP43_11,17.361652,-2.8267994
PP43_12,19.819916,-1.9905684
PP43_13,19.615875,-1.4095516
PP43_14,17.85541,1.2193455
PP43_15,17.871778,1.3396167
PP43_16,17.82757,1.382043
PP43_17,17.940865,1.5271617
PP43_18,17.969263,1.6082957
PP43_19,17.86284,0.9246253
PP43_20,19.882484,-3.5567253
PP44_-4,17.875652,-3.7696495
PP44_-3,17.872519,-3.7511418
PP44_-2,17.233545,-3.3830202
PP44_-1,17.880135,-3.7502742
PP44_0,20.235012,-3.6324837
PP44_1,17.719873,-3.933705
PP44_2,18.133753,-3.8885975
PP44_3,17.754995,-3.406422
PP44_4,18.615799,-4.651086
PP44_5,17.913527,-3.8863912
PP44_6,17.203503,-3.0785124
PP44_7,17.916235,-3.9252024
PP44_8,18.335274,-4.2105556
PP44_9,19.348797,-4.597794
PP44_10,18.051012,-3.8938065
PP44_11,18.08666,-4.0158257
PP44_12,17.859558,-4.02699
PP44_13,17.932056,-3.9163115
PP44_14,17.854664,-3.7501378
PP44_15,17.969358,-3.8620446
PP44_16,17.908354,-3.7434926
PP44_17,17.855892,-3.818073
PP44_18,17.8147,-3.840586
PP44_19,17.931839,-4.0286026
PP44_20,17.96824,-4.040484
PP45_-9,18.416235,-2.28026
PP45_-8,18.769854,-1.920169
PP45_-7,17.233582,-3.9320638
PP45_-6,15.712764,-2.7244403
PP45_-5,15.201422,-1.7168158
PP45_-4,17.376333,-0.7812837
PP45_-3,19.21391,-1.6013331
PP45_-2,19.939375,-3.9926174
PP45_-1,16.723082,-2.8632464
PP45_0,19.546415,-4.2041893
PP45_1,20.014261,-2.8291051
PP45_2,16.95669,-2.9929004
PP45_3,19.081123,-5.8731103
PP45_4,17.625626,-2.5080361
PP45_5,19.88444,-4.744129
PP45_6,17.212105,-1.3286854
PP45_7,15.360938,-1.8289878
PP45_8,16.949087,-3.1653786
PP45_9,18.025679,1.8285948
PP45_10,15.793808,-2.435186
PP45_11,19.76256,-1.3925115
PP45_12,17.729591,1.2374084
PP45_13,15.837935,-4.835917
PP45_14,19.742664,-1.4033405
PP45_15,19.714705,-1.3915149
PP45_16,15.848981,-4.6553435
PP45_17,17.913458,1.203586
PP45_18,18.032944,1.6934553
PP45_19,17.967033,1.598162
PP45_20,17.79821,1.3005056
PP45_21,16.48687,-4.5560107
PP45_22,15.370261,-1.8640883
PP45_23,20.720736,-3.0410392
PP45_24,18.085331,0.89929533
PP46_-9,18.156403,-4.6208286
PP46_-8,19.625404,-4.393156
PP46_-7,18.225348,-1.8595567
PP46_-6,17.185715,-1.3094652
PP46_-5,18.956099,-1.430632
PP46_-4,17.509968,-1.4099275
PP46_-3,19.352583,-2.9782968
PP46_-2,17.27768,-1.5926358
PP46_-1,17.341774,-1.5068517
PP46_0,17.31366,-1.7729394
PP46_1,19.120485,-2.8605635
PP46_2,17.287222,-1.5978377
PP46_3,16.451914,-3.965576
PP46_4,19.852638,-1.3634421
PP46_5,15.238818,-4.1133075
PP46_6,19.767696,-1.1396595
PP46_7,20.003681,-1.1454121
PP46_8,17.782316,0.57942927
PP46_9,19.78023,-1.2866412
PP46_10,17.88689,0.51392174
PP46_11,19.763367,-1.318933
PP47_-4,19.458641,-4.5295053
PP47_-3,16.636318,-2.9456034
PP47_-2,16.536581,-2.91139
PP47_-1,16.227097,-4.5890636
PP47_0,15.882832,-4.7681947
PP47_1,20.10773,-1.0555358
PP47_2,19.264843,-1.7097559
PP47_3,16.337112,-4.4753275
PP47_4,15.327441,-2.5612035
PP47_6,19.911512,-1.2247876
PP47_7,15.295019,-2.5555487
PP47_10,20.095327,-1.0723017
PP47_15,16.720196,-0.80773073
PP47_16,14.509502,-2.861295
PP47_17,15.948519,-1.0645329
PP47_18,17.139559,-1.1933587
PP47_19,20.07099,-1.0898107
PP47_20,18.732334,-0.7074574
PP47_21,19.90599,-1.205729
PP47_22,20.125214,-2.8663504
PP47_23,15.624141,-3.9911048
PP47_24,16.688282,-4.3752975
PP47_25,16.138483,-4.143891
PP47_26,19.922873,-3.936968
PP47_27,19.544733,-1.5246559
PP47_28,18.497017,-4.795354
PP47_29,17.54978,-5.4021945
PP47_30,20.435959,-3.2582362
PP48_-5,17.917294,-4.3961124
PP48_-4,19.847984,-4.7726555
PP48_-3,19.753609,-3.145439
PP48_-2,17.188023,-1.2874506
PP48_1,18.297737,1.4645845
PP48_3,17.153854,-1.220946
PP48_9,18.012407,5.470523
PP48_10,18.017756,5.473878
PP48_11,18.02568,5.4717464
PP48_12,18.01903,5.4747896
PP48_15,18.028236,5.4735966
PP48_16,18.028252,5.4861436
PP48_17,18.024477,5.486519
PP48_18,18.02239,5.4790044
PP48_19,18.013803,5.486234
PP48_20,18.031464,5.468179
PP48_22,18.036644,5.491964
PP48_32,18.023632,5.480484
PP48_33,18.025791,5.482086
PP48_34,18.01896,5.4837494
PP48_35,18.020372,5.478026
PP48_36,18.006943,5.4853435
PP48_37,18.009712,5.470815
PP48_38,18.023903,5.4845595
PP48_39,18.02644,5.486852
PP48_40,18.017042,5.4837117
PP48_41,18.03205,5.48043
PP48_42,18.006,5.4642606
PP48_43,18.018118,5.4775114
PP48_44,18.018625,5.484581
PP48_45,18.024786,5.485975
PP48_46,18.040188,5.5002546
PP48_47,18.013403,5.4704347
PP48_48,18.023687,5.488482
PP48_49,18.020546,5.482293
PP49_-9,19.362257,-4.3867855
PP49_-8,19.572365,-4.5771027
PP49_-7,15.637762,-2.7746134
PP49_-6,20.795483,-3.1405818
PP49_-5,17.834469,-3.030534
PP49_-4,17.787916,0.93230957
PP49_-3,19.674515,-4.432971
PP49_-2,15.860384,-2.0958831
PP49_-1,18.50064,-0.94701004
PP49_0,18.247093,-1.1121181
PP49_1,16.204967,-4.519273
PP49_2,14.924763,-2.0949183
PP49_4,15.008852,-1.5056139
PP49_5,15.018353,-1.5170127
PP49_8,15.395581,-2.5602605
PP49_9,15.848071,-2.774912
PP49_10,16.547956,-3.0669405
PP49_11,16.072632,-3.1148481
PP49_12,19.882998,-1.2829658
PP49_13,19.79737,-4.2179437
PP49_14,19.488909,-2.5039866
PP5_-5,16.798235,-3.5763679
PP5_-4,19.805742,-2.1776047
PP5_-3,19.962252,-1.3063098
PP5_-2,16.266909,-2.1881125
PP5_-1,20.033302,-1.1294454
PP5_0,16.50861,-3.94423
PP5_1,15.120369,-3.4538302
PP5_2,20.136461,-2.5801935
PP5_3,18.56894,-1.1212927
PP5_4,16.726082,-3.5951633
PP5_5,20.479927,-3.3698885
PP5_6,16.897558,-3.4557962
PP5_7,20.781912,-3.1076603
PP5_8,20.661295,-3.1311555
PP5_9,20.609669,-3.106543
PP5_10,16.788662,-3.5347314
PP5_11,19.40096,-3.226429
PP5_12,20.215317,-2.9544652
PP5_13,19.82591,-2.4062278
PP5_14,19.030039,-5.7286983
PP5_15,15.15075,-3.4194348
PP5_16,15.77812,-2.1494684
PP5_17,16.310833,-2.557876
PP5_18,19.733505,-1.3248034
PP5_19,20.094782,-1.0689448
PP5_20,19.831484,-1.275384
PP5_21,16.085882,-2.3009136
PP5_22,19.310463,-2.9380531
PP50_-3,19.059025,-5.496867
PP50_-2,18.133097,-2.0146961
PP50_-1,19.169397,-3.1031609
PP50_2,19.64882,-2.5972936
PP50_3,16.185808,-1.2425691
PP50_4,17.499222,-1.7757734
PP50_6,15.431363,-3.1476068
PP50_7,17.358196,-5.127024
PP51_-8,19.665134,-3.4309871
PP51_-7,17.42403,-1.8193846
PP51_-6,17.355886,-2.1260087
PP51_-5,17.134659,-1.1940937
PP51_-4,15.48684,-2.5215716
PP51_-3,17.136421,-1.277173
PP51_-2,20.841637,-3.113639
PP51_-1,17.388844,-1.5152473
PP51_0,18.99254,-5.7037897
PP51_1,15.51899,-2.7063005
PP51_2,17.078104,-2.1455665
PP51_3,17.26282,-1.7563267
PP51_4,19.93793,-1.816081
PP51_5,20.187595,-2.5845127
PP51_6,17.2355,-1.3827639
PP51_7,19.0755,-5.6440864
PP51_8,19.453434,-2.890474
PP51_9,16.97056,-3.038266
PP51_10,17.470293,-2.3131003
PP51_11,16.449299,-4.5101323
PP51_12,19.174953,-5.5539613
PP51_13,16.56347,-4.544286
PP51_14,15.780287,-4.9747634
PP51_15,17.317053,-5.006824
PP51_16,17.204466,-1.3666255
PP51_17,17.298082,-1.4467337
PP52_-9,19.76252,-2.5879588
PP52_-8,20.668676,-3.1713834
PP52_-7,19.29067,-3.502487
PP52_-6,19.969252,-2.5082572
PP52_-5,16.54947,-3.7740548
PP52_-4,16.643335,-3.8719668
PP52_-3,17.860983,-2.7152371
PP52_-2,17.91194,-3.501521
PP52_-1,18.629736,-1.0669669
PP52_0,17.44728,-5.282891
PP52_1,17.5382,-5.2785444
PP52_2,19.06938,-5.661406
PP52_3,17.353031,-4.9812107
PP52_4,17.160736,-5.392004
PP52_5,18.409252,-4.8091397
PP52_6,19.07994,-5.860471
PP53_-5,20.709528,-3.1474643
PP53_-4,19.62045,-4.075026
PP53_-3,20.592838,-3.3604548
PP53_-2,20.629921,-3.2473202
PP53_-1,18.23345,-4.0694966
PP53_0,19.757788,-3.789183
PP53_1,20.546238,-3.3383174
PP53_2,17.991674,-3.7567806
PP53_3,18.383667,-4.8495092
PP53_4,17.612984,-4.830809
PP53_5,20.31236,-3.5909727
PP53_6,17.797794,-4.8987327
PP53_7,17.496906,-5.2753973
PP53_8,18.746115,-3.3178432
PP53_9,18.754654,-3.096018
PP53_10,21.047562,-3.0856645
PP53_11,17.729864,-4.853578
PP53_12,17.632856,-4.71432
PP53_13,18.694105,-4.7090077
PP53_14,15.937944,-1.331763
PP53_17,14.732277,-3.6115057
PP53_18,16.881273,-3.1117299
PP53_19,18.885353,-0.5085898
PP53_20,15.70502,-5.085866
PP53_21,16.642487,-3.7062204
PP53_22,17.693972,-4.958202
PP53_23,20.67024,-3.13959
PP53_24,15.846113,-3.0294204
PP53_25,20.561619,-3.2481368
PP53_26,18.21844,-5.0489616
PP53_27,20.346779,-3.6063573
PP53_28,20.5295,-3.4359221
PP53_29,17.865374,-4.560863
PP53_30,17.578777,-4.348077
PP53_31,18.680096,-4.6187873
PP53_32,17.192858,-1.2612644
PP53_33,20.95575,-3.1058547
PP53_34,20.108343,-3.7211838
PP54_-7,17.603453,-3.4034498
PP54_-6,15.1387205,-3.4937396
PP54_-5,15.13072,-3.5441494
PP54_-4,15.295641,-3.4207335
PP54_-3,17.985676,-3.8965895
PP54_-2,17.67764,-4.597367
PP54_-1,17.748468,-4.4310513
PP54_0,15.310117,-3.3077226
PP54_1,16.374573,-2.8261728
PP54_2,17.307384,0.19238454
PP54_3,14.905576,-3.0843985
PP54_4,15.22044,-3.2829883
PP54_5,16.828814,-2.4483268
PP54_6,16.379883,-2.8919485
PP54_7,16.450552,-2.9646554
PP54_8,16.405794,-2.9573972
PP54_9,16.425041,-2.9556594
PP54_10,16.429575,-2.9839177
PP54_11,16.415213,-2.9763393
PP54_12,16.401138,-2.953314
PP54_13,16.375433,-2.9561343
PP54_14,16.417627,-2.926473
PP54_15,17.472574,-3.680069
PP54_16,18.037737,-3.9288685
PP54_17,18.172121,-4.174363
PP54_18,18.02098,-2.577311
PP54_19,17.424929,-3.5950208
PP54_20,17.339165,-3.5075908
PP54_21,17.381863,-3.5569618
PP54_22,20.042677,-3.1444716
PP54_23,17.930443,-2.7253618
PP54_24,17.19953,-3.3768265
PP54_25,17.021547,-3.2721608
PP54_26,16.457859,-4.2822886
PP55_-9,19.159431,-4.5709763
PP55_-8,18.766474,-2.7315125
PP55_-7,19.833607,-2.9971693
PP55_-6,17.50957,-5.1517997
PP55_-4,17.487377,-5.4412847
PP55_-3,17.604717,-4.739226
PP55_-2,18.472876,-4.8378673
PP55_-1,18.71288,-3.0493505
PP55_0,17.118122,-4.4132
PP55_1,18.595694,-4.736666
PP55_2,17.573158,-4.7303495
PP55_3,17.912447,-1.4238899
PP55_4,16.842499,-3.5854132
PP55_5,18.694271,-4.6461377
PP55_6,16.86356,-3.541825
PP55_7,17.580189,-4.2173686
PP55_8,16.418806,-2.59442
PP55_9,17.617546,-4.740866
PP55_10,17.611055,-4.807277
PP55_11,17.579872,-4.7036858
PP55_12,17.642294,-4.539417
PP56_-6,19.972654,-3.2352722
PP56_-5,18.53715,-4.49732
PP56_-4,19.861727,-4.77821
PP56_-3,18.925154,-0.4515727
PP56_-2,17.211868,-1.3783319
PP56_-1,18.786627,-0.6659576
PP56_0,19.689869,-1.0518758
PP56_1,18.628952,-1.5295054
PP56_2,16.305418,-3.7563508
PP56_3,16.301716,-2.231888
PP56_4,15.868593,-4.9214196
PP56_5,16.214235,-2.2360992
PP56_6,15.407154,-2.5746462
PP56_8,18.000713,1.3216479
PP56_9,17.688576,0.56987834
PP56_10,17.86191,0.52601707
PP56_11,17.878239,0.55351937
PP56_12,17.949467,0.4888925
PP56_13,17.80212,0.55087787
PP56_14,17.8005,0.57692456
PP56_15,17.747944,0.5945901
PP57_-9,20.379992,-3.1850405
PP57_-8,19.536196,-3.4321518
PP57_-7,17.864079,-4.9855113
PP57_-6,17.844439,-4.9732704
PP57_-5,18.853714,-0.5656646
PP57_-4,15.35252,-4.537534
PP57_-3,15.516395,-2.8011448
PP57_-2,15.441967,-1.9182466
PP57_-1,16.317871,-2.6658502
PP57_0,17.685806,-5.3256164
PP57_1,18.57447,-1.1065966
PP57_2,15.270844,-1.774552
PP57_3,17.801924,1.2014823
PP57_4,17.925297,1.3775561
PP57_5,17.73723,0.5825917
PP57_6,20.290886,-2.9284396
PP57_7,17.71645,0.6111552
PP57_8,17.657488,0.67536694
PP57_9,16.394247,-2.6341836
PP57_10,16.287573,-2.4805908
PP57_11,15.6304655,-2.3037162
PP57_12,19.449194,-2.7799752
PP57_13,20.049004,-3.3228877
PP57_14,17.336348,-3.606421
PP58_-10,19.392187,-4.5941463
PP58_-9,18.454056,-3.7824278
PP58_-8,19.944204,-2.280133
PP58_-7,18.308142,-1.3167627
PP58_-6,16.31527,-2.2455027
PP58_-5,16.085152,-2.2342737
PP58_-4,19.863087,-2.9427812
PP58_-3,16.86275,-3.4546926
PP58_-2,18.788572,-5.3228283
PP58_-1,18.070543,-4.2540946
PP58_0,18.98764,-2.0862117
PP58_1,19.353418,-4.676609
PP58_2,18.032724,-4.1258388
PP58_3,17.678068,-4.138772
PP58_4,18.091665,-4.218942
PP58_5,17.948788,-4.2664227
PP58_6,17.988869,-4.232439
PP58_7,17.67531,-4.223594
PP58_8,17.612087,-4.1750736
PP58_9,18.001387,-4.1681204
PP58_10,18.438463,-2.1967828
PP58_11,19.523046,-1.0046461
PP58_12,18.563848,-4.7826967
PP58_13,20.096651,-2.621639
PP58_14,17.60106,-4.3601737
PP58_15,19.776249,-3.1046104
PP59_-7,17.520905,-1.8435668
PP59_-6,15.243182,-1.7489289
PP59_-5,15.35702,-1.8789632
PP59_-4,16.268171,-2.6102057
PP59_-3,15.002394,-3.511796
PP59_-2,16.380527,-2.5369682
PP59_-1,16.393328,-2.499695
PP59_5,18.020855,5.478594
PP59_6,18.032238,5.4739037
PP59_10,18.033466,5.476307
PP59_11,18.006159,5.467006
PP59_12,18.026375,5.493656
PP59_13,18.016361,5.49262
PP6_-5,19.561987,-3.7227955
PP6_-4,20.380367,-3.350992
PP6_-3,19.886047,-3.6293292
PP6_-2,19.454565,-1.7499452
PP6_-1,17.38461,-0.77282524
PP6_0,20.593382,-3.085494
PP6_1,20.371443,-3.312357
PP6_2,19.962183,-4.157274
PP6_3,20.422142,-3.0452437
PP6_4,18.461351,-3.7701294
PP6_5,19.471802,-3.3679376
PP6_6,18.44534,-3.7617643
PP6_7,19.978,-3.3904438
PP6_8,19.376194,-3.2854142
PP6_9,19.116007,-3.3530228
PP6_10,18.500408,-3.6155603
PP6_11,19.129538,-2.1535568
PP6_12,18.704132,-3.9689844
PP6_13,19.375288,-3.2509465
PP6_14,18.220102,-3.5123756
PP6_15,20.358324,-3.527907
PP6_16,18.607557,-3.5452125
PP6_17,20.08996,-3.4568279
PP6_18,18.412363,-3.8372757
PP6_19,19.355602,-3.2031746
PP6_20,18.49556,-3.6527138
PP6_21,19.967312,-3.453629
PP6_22,19.829609,-4.0116143
PP6_23,20.35888,-3.2750542
PP6_24,20.472776,-3.314164
PP6_25,20.010275,-3.7311268
PP6_26,20.415981,-3.6493468
PP6_27,20.809523,-3.0884283
PP6_28,16.937511,-3.7689943
PP6_29,15.480492,-2.7166443
PP6_30,15.811853,-4.529121
PP6_31,16.762579,-3.997607
PP6_32,17.577698,-3.8322692
PP6_33,17.133749,-4.3282495
PP6_34,17.230865,-4.170764
PP6_35,17.373072,-4.311583
PP6_36,17.362873,-2.900782
PP6_37,17.47592,-4.2706594
PP6_38,20.506977,-3.0555265
PP6_39,19.810371,-4.748948
PP6_40,19.826664,-1.2620904
PP6_41,18.404787,-0.12869728
PP60_-9,18.90539,-3.5984743
PP60_-8,20.166573,-3.472937
PP60_-7,20.021673,-3.3425522
PP60_-6,16.775183,-3.744431
PP60_-5,19.119986,-5.3330336
PP60_-4,19.132618,-5.608146
PP60_-3,17.100744,-5.136614
PP60_-2,17.455252,-1.7204511
PP60_-1,19.119429,-5.6257133
PP60_0,19.083138,-5.6862125
PP60_1,15.77586,-1.8261319
PP60_2,15.232854,-1.7460585
PP60_3,17.929626,1.4416702
PP60_4,17.967947,1.3174506
PP60_5,18.183203,1.7600447
PP60_6,15.081644,-3.106634
PP60_7,15.785587,-4.6486163
PP60_8,14.826145,-3.5887988
PP60_9,16.19429,-2.4087026
PP60_10,14.736476,-3.0263712
PP60_11,17.679522,0.65454113
PP60_12,15.219,-3.419447
PP60_13,18.883585,-5.4437594
PP60_14,19.239784,-5.5005655
PP60_15,17.296839,-2.2048542
PP60_16,16.517044,-2.942201
PP61_-5,18.58351,-4.70789
PP61_-4,16.445807,-1.7705145
PP61_-3,15.9254055,-2.2562435
PP61_-2,17.20025,-1.3760453
PP61_-1,17.302235,-2.0098712
PP61_0,16.388945,-1.7817198
PP61_1,17.608803,-5.412908
PP61_2,20.523785,-3.4513562
PP61_3,18.031855,-4.56866
PP61_4,18.557665,-2.05182
PP61_5,18.517273,-2.7375398
PP61_6,18.926,-5.7265787
PP61_7,18.450003,-2.8498106
PP61_8,17.763084,-4.814633
PP61_9,17.423346,-5.109748
PP61_10,18.763306,-0.6781853
PP61_11,14.748444,-3.0246062
PP61_12,15.298601,-2.5541778
PP61_13,16.244005,-2.2178702
PP61_15,19.966122,-1.1897849
PP61_16,19.576025,-3.1916277
PP61_17,16.275513,-2.1919236
PP61_18,17.147776,-5.4143476
PP61_19,16.931185,-2.0288484
PP61_20,16.664984,-4.0474186
PP61_21,17.235228,-4.376013
PP61_22,18.313108,-3.1581724
PP61_23,17.67298,-2.5146475
PP61_24,20.17164,-3.5549676
PP61_25,17.582365,-1.8806962
PP62_-9,18.713245,-4.6853156
PP62_-8,18.743032,-3.0957282
PP62_-7,18.858892,-0.5662562
PP62_-6,18.54043,-1.550859
PP62_-5,17.615068,-2.0820394
PP62_-4,17.207718,-1.9417955
PP62_-3,14.952365,-3.5135887
PP62_-2,14.980364,-3.4998784
PP62_0,19.523106,-0.4616065
PP62_1,14.917923,-3.5431697
PP62_2,19.530651,-0.45979178
PP62_4,19.411392,-0.6098755
PP62_6,19.528004,-0.458034
PP62_7,19.525318,-0.46138066
PP62_8,19.53052,-0.46071142
PP62_9,19.531113,-0.45975533
PP62_10,19.533976,-0.45881253
PP62_11,19.447268,-0.56122965
PP62_12,19.504799,-2.7560394
PP62_13,18.234491,-5.0880504
PP62_14,17.165867,-5.4163
PP63_-9,18.848238,-4.670605
PP63_-8,18.922367,-4.559593
PP63_-7,17.157343,-4.2128057
PP63_-6,16.753025,-4.0541515
PP63_-5,14.792221,-4.1769805
PP63_-4,17.136553,-5.403384
PP63_-3,18.872585,-5.731724
PP63_-2,15.510166,-4.616975
PP63_-1,16.97601,-3.0322256
PP63_0,17.967546,-2.801677
PP63_1,15.357622,-1.942847
PP63_2,18.924673,-5.7957554
PP63_3,18.9307,-5.7563014
PP63_4,17.514044,-5.2473555
PP63_5,14.641257,-1.8116957
PP63_6,18.997581,-5.7701063
PP63_7,17.670906,-2.9421759
PP63_8,18.829283,-5.448539
PP63_9,18.53222,-4.766173
PP63_10,17.166676,-5.243842
PP63_11,17.77444,-3.5036612
PP63_12,17.629553,-3.2041624
PP64_-6,18.777836,-4.380505
PP64_-5,18.580574,-3.7305088
PP64_-4,18.439802,-2.2524674
PP64_-3,16.687218,-4.0925646
PP64_-2,19.470446,-1.8707409
PP64_0,20.787678,-3.0820696
PP64_1,17.067593,-4.583056
PP64_2,18.83468,-1.676354
PP64_3,21.059414,-3.0714543
PP64_4,16.066702,-3.0717375
PP64_5,20.982956,-3.0798519
PP64_6,20.218878,-2.958764
PP64_7,16.283194,-4.694194
PP64_8,19.786852,-4.7864656
PP64_9,15.778149,-5.0249023
PP64_10,16.082222,-4.7114205
PP64_11,19.803957,-4.8452196
PP64_12,19.781164,-4.8052297
PP64_13,15.781854,-5.013054
PP64_15,15.796113,-5.0186944
